,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
60376,12357039,JE219849,05/04/2021 01:50:00 AM,003XX E LOWER WACKER DR,0810,THEFT,OVER $500,STREET,False,False,114,1,42.0,32,06,1178608.0,1902460.0,2021,05/11/2021 05:00:54 PM,41.887655627,-87.61954577700001,"(41.887655627, -87.619545777)"
60377,12357165,JE219864,05/04/2021 08:30:00 PM,046XX W NORTH AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,2533,25,37.0,25,08A,1145011.0,1910225.0,2021,05/11/2021 05:00:54 PM,41.909664252,-87.742728815,"(41.909664252, -87.742728815)"
60378,12360295,JE223835,05/04/2021 05:00:00 AM,130XX S DANIEL DR,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA PARKING LOT / GARAGE / OTHER PROPERTY,False,True,533,5,9.0,54,14,1180302.0,1818872.0,2021,05/11/2021 05:00:54 PM,41.65824289,-87.615885669,"(41.65824289, -87.615885669)"
60381,12357060,JE219615,05/04/2021 05:00:00 PM,0000X S KOSTNER AVE,0560,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,1113,11,28.0,26,08A,1147063.0,1899523.0,2021,05/11/2021 05:00:54 PM,41.880257779000004,-87.73546451899999,"(41.880257779, -87.735464519)"
60382,12357690,JE219175,05/04/2021 10:39:00 AM,097XX S MERRION AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,431,4,7.0,51,04B,1192686.0,1840744.0,2021,05/11/2021 05:00:54 PM,41.717970357,-87.569861157,"(41.717970357, -87.569861157)"
60385,12357102,JE219677,05/04/2021 02:30:00 PM,066XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,321,3,5.0,42,04B,1183698.0,1861181.0,2021,05/11/2021 05:00:54 PM,41.77426566,-87.602144255,"(41.77426566, -87.602144255)"
60386,12357396,JE220118,05/04/2021 07:52:00 PM,026XX W 83RD ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,835,8,18.0,70,06,1160349.0,1849502.0,2021,05/11/2021 05:00:54 PM,41.742729612,-87.688058732,"(41.742729612, -87.688058732)"
60387,12356394,JE219002,05/04/2021 12:30:00 AM,043XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1724,17,33.0,16,14,1156934.0,1928668.0,2021,05/11/2021 05:00:54 PM,41.960039518,-87.698426796,"(41.960039518, -87.698426796)"
60389,12359964,JE223327,05/01/2021 08:00:00 PM,076XX S PEORIA ST,0460,BATTERY,SIMPLE,STREET,False,False,621,6,17.0,71,08B,1171628.0,1854250.0,2021,05/11/2021 04:58:38 PM,41.755519226,-87.646593334,"(41.755519226, -87.646593334)"
60390,12357236,JE219952,05/04/2021 11:14:00 PM,0000X N PINE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,ALLEY,True,True,1522,15,29.0,25,04B,1139502.0,1899821.0,2021,05/11/2021 05:00:54 PM,41.881216711,-87.763220788,"(41.881216711, -87.763220788)"
60391,12357162,JE219917,05/04/2021 10:10:00 PM,009XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,BAR OR TAVERN,False,False,1225,12,28.0,28,14,1160534.0,1895603.0,2021,05/11/2021 05:00:54 PM,41.869232768,-87.68610886299999,"(41.869232768, -87.686108863)"
60392,12357004,JE219811,05/04/2021 07:12:00 PM,014XX S ST LOUIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,False,False,1021,10,24.0,29,04A,1153269.0,1892870.0,2021,05/11/2021 05:00:54 PM,41.861880326,-87.712853196,"(41.861880326, -87.712853196)"
60393,12359607,JE222873,04/28/2021 10:00:00 AM,027XX N ELSTON AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,COMMERCIAL / BUSINESS OFFICE,False,False,1432,14,32.0,22,11,1160232.0,1918233.0,2021,05/11/2021 04:58:38 PM,41.931337567,-87.686591263,"(41.931337567, -87.686591263)"
60394,12362097,JE226055,05/01/2021 10:00:00 AM,007XX W 14TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1232,12,25.0,28,06,,,2021,05/11/2021 05:00:54 PM,,,
60395,12358034,JE219943,05/04/2021 10:45:00 PM,079XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,624,6,8.0,44,14,1184927.0,1852648.0,2021,05/11/2021 05:00:54 PM,41.75082153,-87.597906451,"(41.75082153, -87.597906451)"
60396,12360038,JE223427,05/01/2021 06:00:00 AM,058XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,712,7,16.0,68,14,1170638.0,1866239.0,2021,05/11/2021 04:58:38 PM,41.788440135,-87.64987227399999,"(41.788440135, -87.649872274)"
60397,12357557,JE219367,05/04/2021 12:45:00 PM,080XX S STONY ISLAND AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,411,4,8.0,45,08A,1188214.0,1852005.0,2021,05/11/2021 05:00:54 PM,41.748979348,-87.585881934,"(41.748979348, -87.585881934)"
60398,12357727,JE220600,05/04/2021 03:00:00 PM,042XX W WEST END AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1114,11,28.0,26,11,1148042.0,1900635.0,2021,05/11/2021 05:00:54 PM,41.883290462,-87.731841087,"(41.883290462, -87.731841087)"
60400,12359670,JE222743,05/01/2021 02:00:00 PM,079XX S SOUTH SHORE DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,422,4,7.0,46,11,1198534.0,1852904.0,2021,05/11/2021 04:58:38 PM,41.751194035,-87.548036287,"(41.751194035, -87.548036287)"
60401,12357412,JE220091,05/04/2021 11:00:00 PM,068XX S DANTE AVE,0810,THEFT,OVER $500,STREET,False,False,332,3,5.0,43,06,1187138.0,1860003.0,2021,05/11/2021 05:00:54 PM,41.770952176,-87.58957135700001,"(41.770952176, -87.589571357)"
60402,12359578,JE222925,04/12/2021 03:40:00 PM,015XX N WESTERN AVE,1120,DECEPTIVE PRACTICE,FORGERY,CURRENCY EXCHANGE,False,False,1424,14,1.0,24,10,1160127.0,1910257.0,2021,05/11/2021 04:58:38 PM,41.909453025,-87.68719796100001,"(41.909453025, -87.687197961)"
60403,12356814,JE219520,05/04/2021 02:15:00 PM,078XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,411,4,8.0,45,08B,1186570.0,1853285.0,2021,05/11/2021 05:00:54 PM,41.752530825,-87.591865668,"(41.752530825, -87.591865668)"
60404,12357017,JE219086,05/04/2021 05:45:00 AM,003XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1831,18,42.0,8,06,1174001.0,1905669.0,2021,05/11/2021 05:00:54 PM,41.896565216999996,-87.63636822299999,"(41.896565217, -87.636368223)"
60405,12356714,JE219148,05/04/2021 10:13:00 AM,050XX W DIVISION ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1531,15,37.0,25,08B,1142381.0,1907518.0,2021,05/13/2021 04:59:17 PM,41.902285227,-87.752457779,"(41.902285227, -87.752457779)"
60406,12359982,JE221771,04/30/2021 08:00:00 AM,073XX S SOUTH SHORE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,334,3,7.0,43,11,1195179.0,1857404.0,2021,05/11/2021 04:58:38 PM,41.763625741999995,-87.56018223299999,"(41.763625742, -87.560182233)"
60407,12356672,JE219241,05/04/2021 10:30:00 AM,055XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,233,2,20.0,40,08B,1179873.0,1868199.0,2021,05/11/2021 05:00:54 PM,41.793612114,-87.615951236,"(41.793612114, -87.615951236)"
60408,12361168,JE224670,04/28/2021 05:44:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,111,1,42.0,32,06,1176352.0,1900927.0,2021,05/11/2021 04:58:38 PM,41.883500186999996,-87.627876698,"(41.883500187, -87.627876698)"
60409,12356552,JE219105,05/04/2021 09:21:00 AM,041XX W OGDEN AVE,0560,ASSAULT,SIMPLE,FACTORY / MANUFACTURING BUILDING,True,False,1013,10,22.0,29,08A,1148861.0,1888340.0,2021,05/11/2021 05:00:54 PM,41.849535722,-87.729151391,"(41.849535722, -87.729151391)"
60410,12357086,JE219830,05/04/2021 08:15:00 PM,013XX N MAYFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2531,25,29.0,25,08B,1136781.0,1908229.0,2021,05/11/2021 05:00:54 PM,41.904338509,-87.77301069200001,"(41.904338509, -87.773010692)"
60411,12357116,JE219727,05/04/2021 06:00:00 PM,075XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,623,6,6.0,69,14,1178025.0,1854947.0,2021,05/11/2021 05:00:54 PM,41.757289357,-87.62312896200001,"(41.757289357, -87.623128962)"
60412,12359997,JE223385,05/03/2021 06:53:00 PM,036XX S LAKE PARK AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,212,2,4.0,36,06,1182259.0,1881212.0,2021,05/11/2021 04:58:38 PM,41.829265828000004,-87.60679863799999,"(41.829265828, -87.606798638)"
60413,12360434,JE223857,04/28/2021 12:00:00 AM,069XX N OTTAWA AVE,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,RESIDENCE,False,False,1611,16,41.0,9,10,1124413.0,1945427.0,2021,05/11/2021 04:58:38 PM,42.006626925,-87.817620415,"(42.006626925, -87.817620415)"
60417,12357456,JE220202,05/04/2021 04:35:00 PM,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,111,1,42.0,32,06,1176904.0,1901295.0,2021,05/11/2021 05:00:54 PM,41.884497529,-87.625838595,"(41.884497529, -87.625838595)"
60418,12360854,JE223580,04/06/2021 02:00:00 PM,062XX W ROSCOE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,1633,16,36.0,17,14,1134164.0,1921952.0,2021,05/11/2021 04:58:38 PM,41.942042545999996,-87.782299886,"(41.942042546, -87.782299886)"
60419,12356781,JE219386,05/04/2021 12:37:00 PM,011XX S CLINTON ST,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,124,1,25.0,28,08B,1172885.0,1895508.0,2021,05/11/2021 05:00:54 PM,41.86870759,-87.640768229,"(41.86870759, -87.640768229)"
60420,12358562,JE221590,05/04/2021 06:00:00 PM,025XX S FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1033,10,12.0,30,08B,1157442.0,1886744.0,2021,05/11/2021 05:00:54 PM,41.844986131,-87.69770119399999,"(41.844986131, -87.697701194)"
60421,12360071,JE223493,05/03/2021 01:00:00 PM,058XX N SHERIDAN RD,0810,THEFT,OVER $500,APARTMENT,False,False,2022,20,48.0,77,06,1168579.0,1938881.0,2021,05/11/2021 04:58:38 PM,41.987819537,-87.655317304,"(41.987819537, -87.655317304)"
60422,12361125,JE224877,04/25/2021 12:00:00 AM,033XX W PENSACOLA AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1724,17,33.0,16,06,1153418.0,1928718.0,2021,05/11/2021 04:58:38 PM,41.96024748,-87.711351981,"(41.96024748, -87.711351981)"
60424,12357047,JE219798,05/04/2021 04:00:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3,20.0,69,08B,1180029.0,1862330.0,2021,05/11/2021 05:00:54 PM,41.777503445,-87.61555886100001,"(41.777503445, -87.615558861)"
60425,12359663,JE222267,04/29/2021 12:30:00 PM,015XX S STATE ST,0890,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,131,1,3.0,33,06,1176580.0,1892953.0,2021,05/11/2021 04:58:38 PM,41.861613901999995,-87.627280329,"(41.861613902, -87.627280329)"
60428,12356794,JE219419,05/04/2021 01:37:00 PM,055XX W HIRSCH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,2532,25,37.0,25,14,1138986.0,1908765.0,2021,05/11/2021 05:00:54 PM,41.905769548,-87.764897959,"(41.905769548, -87.764897959)"
60429,12359291,JE222394,05/02/2021 10:00:00 AM,073XX S SOUTH SHORE DR,0810,THEFT,OVER $500,RESIDENCE,False,False,334,3,7.0,43,06,1195265.0,1857288.0,2021,05/11/2021 04:58:38 PM,41.763305308,-87.559870854,"(41.763305308, -87.559870854)"
60430,12357220,JE219946,05/04/2021 11:24:00 PM,075XX N PAULINA ST,0460,BATTERY,SIMPLE,CTA BUS,False,False,2422,24,49.0,1,08B,1163690.0,1950023.0,2021,05/11/2021 05:00:54 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
60431,12357055,JE219491,05/04/2021 03:00:00 PM,048XX W MONROE ST,0460,BATTERY,SIMPLE,STREET,False,False,1533,15,28.0,25,08B,1144208.0,1899225.0,2021,05/11/2021 05:00:54 PM,41.879494129,-87.74595537299999,"(41.879494129, -87.745955373)"
60433,12357093,JE219511,05/04/2021 02:08:00 PM,026XX W MAYPOLE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1222,12,27.0,27,06,1158652.0,1900853.0,2021,05/11/2021 05:00:54 PM,41.883678001,-87.69287436,"(41.883678001, -87.69287436)"
60438,12360316,JE223691,05/03/2021 12:00:00 PM,040XX N KEYSTONE AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,True,1722,17,39.0,16,11,1148567.0,1926609.0,2021,05/11/2021 04:58:38 PM,41.95455546,-87.729241379,"(41.95455546, -87.729241379)"
60440,12361159,JE224374,05/04/2021 03:23:00 PM,014XX W RASCHER AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2013,20,48.0,77,06,,,2021,05/11/2021 05:00:54 PM,,,
60443,12360753,JE223538,05/03/2021 05:35:00 AM,068XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,331,3,5.0,43,06,1191726.0,1859941.0,2021,05/11/2021 04:58:38 PM,41.770671936999996,-87.572755746,"(41.770671937, -87.572755746)"
60444,12360367,JE218867,05/03/2021 10:58:00 PM,112XX S DR MARTIN LUTHER KING JR DR,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,531,5,9.0,49,04B,1180910.0,1830570.0,2021,05/11/2021 04:58:38 PM,41.690330018000004,-87.61330319,"(41.690330018, -87.61330319)"
60445,12359097,JE222244,05/03/2021 10:00:00 AM,050XX S BLACKSTONE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,222,2,4.0,39,08A,1186774.0,1871902.0,2021,05/11/2021 04:58:38 PM,41.803612607,-87.590528799,"(41.803612607, -87.590528799)"
60448,12357006,JE219848,05/04/2021 12:00:00 AM,014XX W 71ST ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,734,7,17.0,67,14,1167707.0,1857656.0,2021,05/11/2021 05:00:54 PM,41.764950735999996,-87.660865251,"(41.764950736, -87.660865251)"
60450,12359970,JE223347,05/03/2021 02:30:00 PM,007XX E 73RD ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,323,3,6.0,69,06,1182346.0,1856772.0,2021,05/11/2021 04:58:38 PM,41.762198366,-87.60723683200001,"(41.762198366, -87.607236832)"
60453,12362269,JE218864,05/01/2021 12:00:00 PM,058XX S PRINCETON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,711,7,20.0,68,06,1175284.0,1866252.0,2021,05/13/2021 04:59:17 PM,41.788373197,-87.632836808,"(41.788373197, -87.632836808)"
60456,12356976,JE219709,05/04/2021 05:45:00 PM,018XX S ST LOUIS AVE,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1021,10,24.0,29,04B,1153328.0,1890774.0,2021,05/11/2021 05:00:54 PM,41.856127492,-87.712692233,"(41.856127492, -87.712692233)"
60458,12356436,JE219038,05/04/2021 08:21:00 AM,078XX S EMERALD AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,621,6,17.0,71,06,1172657.0,1853020.0,2021,05/11/2021 05:00:54 PM,41.752121348,-87.64285849,"(41.752121348, -87.64285849)"
60459,12359463,JE222635,04/28/2021 12:00:00 AM,031XX N LAKE SHORE DR,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1934,19,44.0,6,11,1173322.0,1921343.0,2021,05/11/2021 04:58:38 PM,41.939590495,-87.638395559,"(41.939590495, -87.638395559)"
60460,12361007,JE224622,05/03/2021 10:30:00 PM,012XX N LOCKWOOD AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,True,2532,25,37.0,25,08B,1140802.0,1907630.0,2021,05/11/2021 04:58:38 PM,41.902621761,-87.758255007,"(41.902621761, -87.758255007)"
60463,12357206,JE219954,05/04/2021 11:30:00 PM,0000X E 35TH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,True,211,2,3.0,35,06,1177046.0,1881845.0,2021,05/11/2021 05:00:54 PM,41.831122218000004,-87.62590563,"(41.831122218, -87.62590563)"
60464,12356293,JE218936,05/04/2021 02:19:00 AM,009XX E 50TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,222,2,4.0,39,04A,1183333.0,1872055.0,2021,05/11/2021 05:00:54 PM,41.804113361,-87.603143715,"(41.804113361, -87.603143715)"
60466,12356845,JE219548,05/04/2021 02:20:00 AM,061XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,714,7,15.0,67,14,1165733.0,1863940.0,2021,05/11/2021 05:00:54 PM,41.78223698,-87.667922336,"(41.78223698, -87.667922336)"
60467,12359518,JE219905,05/04/2021 09:30:00 PM,039XX W POLK ST,0560,ASSAULT,SIMPLE,STREET,False,True,1132,11,24.0,26,08A,1150271.0,1896077.0,2021,05/11/2021 05:00:54 PM,41.870739638,-87.723774859,"(41.870739638, -87.723774859)"
60468,12356679,JE219340,05/04/2021 01:00:00 PM,026XX N SAWYER AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1412,14,35.0,22,06,1154025.0,1917438.0,2021,05/11/2021 05:00:54 PM,41.929282239,-87.709422207,"(41.929282239, -87.709422207)"
60469,12357438,JE220182,05/04/2021 08:00:00 PM,039XX W POTOMAC AVE,0810,THEFT,OVER $500,STREET,False,False,2535,25,37.0,23,06,1149983.0,1908361.0,2021,05/11/2021 05:00:54 PM,41.904453857,-87.724512241,"(41.904453857, -87.724512241)"
60471,12357150,JE219858,05/04/2021 08:35:00 PM,028XX S KILDARE AVE,0560,ASSAULT,SIMPLE,ALLEY,True,False,1031,10,22.0,30,08A,1148187.0,1884720.0,2021,05/11/2021 05:00:54 PM,41.839614953,-87.73171815200001,"(41.839614953, -87.731718152)"
60472,12357265,JE219311,05/04/2021 12:24:00 PM,0000X E 112TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,531,5,9.0,49,14,1178488.0,1830714.0,2021,05/11/2021 05:00:54 PM,41.690780388,-87.622165831,"(41.690780388, -87.622165831)"
60474,12356553,JE219123,05/04/2021 09:34:00 AM,017XX E 71ST PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,324,3,7.0,43,08B,1189234.0,1857921.0,2021,05/11/2021 05:00:54 PM,41.765188999,-87.58195498799999,"(41.765188999, -87.581954988)"
60476,12360518,JE217408,05/02/2021 05:30:00 PM,078XX S INGLESIDE AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,False,True,624,6,8.0,69,04B,1183922.0,1853207.0,2021,05/11/2021 04:58:38 PM,41.752378998000005,-87.601571791,"(41.752378998, -87.601571791)"
60477,12356941,JE219487,05/04/2021 02:45:00 PM,048XX S HONORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,931,9,15.0,61,08B,1164835.0,1872529.0,2021,05/11/2021 05:00:54 PM,41.805825278,-87.670972035,"(41.805825278, -87.670972035)"
60479,12357461,JE220207,05/04/2021 05:27:00 PM,031XX S MICHIGAN AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,GAS STATION,False,False,211,2,3.0,35,11,1177699.0,1884310.0,2021,05/11/2021 05:00:54 PM,41.837871585,-87.623435005,"(41.837871585, -87.623435005)"
60481,12359527,JE212227,04/27/2021 01:30:00 PM,081XX S PRINCETON AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,622,6,21.0,44,11,1175698.0,1851074.0,2021,05/11/2021 04:58:38 PM,41.746713776,-87.63177276399999,"(41.746713776, -87.631772764)"
60483,12356775,JE219412,05/04/2021 01:52:00 PM,066XX S INGLESIDE AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,321,3,5.0,42,04B,1183698.0,1861181.0,2021,05/11/2021 05:00:54 PM,41.77426566,-87.602144255,"(41.77426566, -87.602144255)"
60484,12357492,JE220269,05/04/2021 10:40:00 PM,069XX S MERRILL AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,331,3,5.0,43,06,1191746.0,1859276.0,2021,05/11/2021 05:00:54 PM,41.768846640999996,-87.57270399299999,"(41.768846641, -87.572703993)"
60485,12359433,JE222650,05/02/2021 09:30:00 PM,033XX N KENMORE AVE,0810,THEFT,OVER $500,STREET,False,False,1924,19,44.0,6,06,1168687.0,1922352.0,2021,05/11/2021 04:58:38 PM,41.942461078,-87.65540109700001,"(41.942461078, -87.655401097)"
60487,12360166,JE223585,04/30/2021 05:00:00 PM,021XX N HALSTED ST,0890,THEFT,FROM BUILDING,CHA APARTMENT,False,False,1812,18,43.0,7,06,1170603.0,1914380.0,2021,05/11/2021 04:58:38 PM,41.920543756,-87.648592978,"(41.920543756, -87.648592978)"
60488,12359042,JE215512,04/30/2021 07:38:00 PM,041XX S MAPLEWOOD AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,921,9,12.0,58,06,1160050.0,1877080.0,2021,05/11/2021 04:58:38 PM,41.818413639,-87.688396415,"(41.818413639, -87.688396415)"
60490,12357488,JE220216,05/04/2021 09:00:00 PM,081XX S DORCHESTER AVE,0810,THEFT,OVER $500,STREET,False,False,411,4,8.0,45,06,1186953.0,1851354.0,2021,05/11/2021 05:00:54 PM,41.747222907,-87.590523244,"(41.747222907, -87.590523244)"
60491,12360311,JE223617,04/11/2021 05:00:00 PM,060XX S MARSHFIELD AVE,0810,THEFT,OVER $500,STREET,False,False,714,7,15.0,67,06,1166373.0,1864727.0,2021,05/11/2021 04:58:38 PM,41.784382992,-87.66555350799999,"(41.784382992, -87.665553508)"
60492,12359941,JE223285,05/02/2021 12:00:00 AM,050XX S BLACKSTONE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,True,222,2,4.0,39,11,1186774.0,1871902.0,2021,05/11/2021 04:58:38 PM,41.803612607,-87.590528799,"(41.803612607, -87.590528799)"
60495,12356271,JE218903,05/04/2021 12:33:00 AM,065XX S EVANS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,321,3,20.0,42,04A,1182343.0,1861824.0,2021,05/11/2021 05:00:54 PM,41.776061619000004,-87.60709148,"(41.776061619, -87.60709148)"
60496,12356579,JE219107,05/04/2021 09:21:00 AM,044XX N BROADWAY,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,1913,19,46.0,3,08A,1168469.0,1929861.0,2021,05/11/2021 05:00:54 PM,41.963070794000004,-87.655984213,"(41.963070794, -87.655984213)"
60497,12356935,JE219679,05/04/2021 01:00:00 PM,036XX N BROADWAY,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1925,19,46.0,6,06,1170844.0,1924239.0,2021,05/11/2021 05:00:54 PM,41.947591992,-87.64741769,"(41.947591992, -87.64741769)"
60499,12357327,JE220045,05/04/2021 08:30:00 PM,002XX W 76TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,623,6,6.0,69,14,1176039.0,1854576.0,2021,05/11/2021 05:00:54 PM,41.75631605,-87.630418425,"(41.75631605, -87.630418425)"
60500,12359379,JE222621,05/02/2021 02:30:00 PM,007XX S WELLS ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,123,1,25.0,32,11,1174827.0,1897053.0,2021,05/11/2021 04:58:38 PM,41.872903956,-87.633592535,"(41.872903956, -87.633592535)"
60501,12359588,JE222436,05/01/2021 04:10:00 PM,007XX W 50TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,935,9,20.0,61,14,1172205.0,1871714.0,2021,05/11/2021 04:58:38 PM,41.803429795,-87.64396569899999,"(41.803429795, -87.643965699)"
60502,12359814,JE223185,03/11/2021 11:30:00 AM,015XX S HOMAN AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1021,10,24.0,29,06,1153952.0,1892207.0,2021,05/11/2021 04:58:38 PM,41.860047406999996,-87.710363659,"(41.860047407, -87.710363659)"
60507,12359999,JE223398,04/28/2021 12:28:00 PM,023XX W VAN BUREN ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1225,12,27.0,28,06,1160855.0,1898111.0,2021,05/11/2021 04:58:38 PM,41.876108306,-87.68486082700001,"(41.876108306, -87.684860827)"
60508,12356693,JE219310,05/04/2021 12:12:00 PM,012XX N LOCKWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2532,25,37.0,25,08B,1140802.0,1907630.0,2021,05/11/2021 05:00:54 PM,41.902621761,-87.758255007,"(41.902621761, -87.758255007)"
60509,12357696,JE219889,05/04/2021 07:00:00 PM,122XX S GREEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,524,5,34.0,53,14,1172874.0,1823735.0,2021,05/11/2021 05:00:54 PM,41.671754235,-87.642923771,"(41.671754235, -87.642923771)"
60510,12359212,JE222401,05/03/2021 05:13:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,111,1,42.0,32,06,1176352.0,1900918.0,2021,05/11/2021 04:58:38 PM,41.883475491,-87.627876969,"(41.883475491, -87.627876969)"
60511,12356662,JE219159,05/04/2021 10:20:00 AM,075XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,2422,24,49.0,1,06,1162907.0,1949949.0,2021,05/11/2021 05:00:54 PM,42.018311737,-87.675866628,"(42.018311737, -87.675866628)"
